,state,regional_devision,population,article_title,revision_id,article_quality
358,Alabama,South (East South Central),5024356.0,"Rehobeth, Alabama",1172196089,C
359,Alabama,South (East South Central),5024356.0,"Repton, Alabama",1166229759,Start
360,Alabama,South (East South Central),5024356.0,"Ridgeville, Alabama",1166229906,Start
361,Alabama,South (East South Central),5024356.0,"River Falls, Alabama",1166230019,C
362,Alabama,South (East South Central),5024356.0,"Riverside, Alabama",1166230024,C
363,Alabama,South (East South Central),5024356.0,"Riverview, Alabama",1166230040,Start
364,Alabama,South (East South Central),5024356.0,"Roanoke, Alabama",1165899878,C
365,Alabama,South (East South Central),5024356.0,"Robertsdale, Alabama",1166314424,C
366,Alabama,South (East South Central),5024356.0,"Rockford, Alabama",1169199856,GA
367,Alabama,South (East South Central),5024356.0,"Rogersville, Alabama",1166230187,C
368,Alabama,South (East South Central),5024356.0,"Rosa, Alabama",1166230264,Start
369,Alabama,South (East South Central),5024356.0,"Russellville, Alabama",1165900503,GA
370,Alabama,South (East South Central),5024356.0,"Rutledge, Alabama",1166230534,Start
371,Alabama,South (East South Central),5024356.0,"St. Florian, Alabama",1166330128,C
372,Alabama,South (East South Central),5024356.0,"Samson, Alabama",1165900688,C
373,Alabama,South (East South Central),5024356.0,"Sand Rock, Alabama",1166230657,C
374,Alabama,South (East South Central),5024356.0,"Sanford, Alabama",1166230687,Start
375,Alabama,South (East South Central),5024356.0,"Saraland, Alabama",1176013392,GA
376,Alabama,South (East South Central),5024356.0,"Sardis City, Alabama",1166230721,C
377,Alabama,South (East South Central),5024356.0,"Satsuma, Alabama",1165900914,C
378,Alabama,South (East South Central),5024356.0,"Scottsboro, Alabama",1174635424,C
379,Alabama,South (East South Central),5024356.0,"Section, Alabama",1166230919,C
380,Alabama,South (East South Central),5024356.0,"Selma, Alabama",1143473983,C
381,Alabama,South (East South Central),5024356.0,"Sheffield, Alabama",1178910007,C
382,Alabama,South (East South Central),5024356.0,"Shiloh, DeKalb County, Alabama",1166231236,C
383,Alabama,South (East South Central),5024356.0,"Shorter, Alabama",1167174337,C
384,Alabama,South (East South Central),5024356.0,"Silas, Alabama",1166231326,C
385,Alabama,South (East South Central),5024356.0,"Silverhill, Alabama",1178521390,C
386,Alabama,South (East South Central),5024356.0,"Sipsey, Alabama",1166231394,Start
387,Alabama,South (East South Central),5024356.0,"Skyline, Alabama",1166231421,C
388,Alabama,South (East South Central),5024356.0,"Slocomb, Alabama",1165901938,Start
389,Alabama,South (East South Central),5024356.0,"Smiths Station, Alabama",1165901985,C
390,Alabama,South (East South Central),5024356.0,"Snead, Alabama",1166231481,Start
391,Alabama,South (East South Central),5024356.0,"Somerville, Alabama",1166231524,C
392,Alabama,South (East South Central),5024356.0,"South Vinemont, Alabama",1166329815,Start
393,Alabama,South (East South Central),5024356.0,"Southside, Alabama",1165902345,C
394,Alabama,South (East South Central),5024356.0,"Spanish Fort, Alabama",1178909983,C
395,Alabama,South (East South Central),5024356.0,"Springville, Alabama",1165902747,C
396,Alabama,South (East South Central),5024356.0,"Steele, Alabama",1166330411,C
397,Alabama,South (East South Central),5024356.0,"Stevenson, Alabama",1165903151,C
398,Alabama,South (East South Central),5024356.0,"Sulligent, Alabama",1165903367,C
399,Alabama,South (East South Central),5024356.0,"Sumiton, Alabama",1180455084,C
400,Alabama,South (East South Central),5024356.0,"Summerdale, Alabama",1166330782,C
401,Alabama,South (East South Central),5024356.0,"Susan Moore, Alabama",1166330933,C
402,Alabama,South (East South Central),5024356.0,"Sweet Water, Alabama",1170589664,GA
403,Alabama,South (East South Central),5024356.0,"Sylacauga, Alabama",1176796677,C
404,Alabama,South (East South Central),5024356.0,"Sylvan Springs, Alabama",1177624259,Start
405,Alabama,South (East South Central),5024356.0,"Sylvania, Alabama",1166331023,GA
406,Alabama,South (East South Central),5024356.0,"Talladega Springs, Alabama",1166331095,C
407,Alabama,South (East South Central),5024356.0,"Talladega, Alabama",1165903654,C
408,Alabama,South (East South Central),5024356.0,"Tallassee, Alabama",1151228134,C
409,Alabama,South (East South Central),5024356.0,"Tarrant, Alabama",1177783643,C
410,Alabama,South (East South Central),5024356.0,"Taylor, Alabama",1166331142,C
411,Alabama,South (East South Central),5024356.0,"Thomaston, Alabama",1166331276,C
412,Alabama,South (East South Central),5024356.0,"Thomasville, Alabama",1178846594,GA
413,Alabama,South (East South Central),5024356.0,"Thorsby, Alabama",1166331319,C
414,Alabama,South (East South Central),5024356.0,"Town Creek, Alabama",1166331496,C
415,Alabama,South (East South Central),5024356.0,"Toxey, Alabama",1166331527,Start
416,Alabama,South (East South Central),5024356.0,"Trafford, Alabama",1166331545,Start
417,Alabama,South (East South Central),5024356.0,"Triana, Alabama",1178614293,GA
418,Alabama,South (East South Central),5024356.0,"Trinity, Alabama",1166331634,C
419,Alabama,South (East South Central),5024356.0,"Troy, Alabama",1176314436,C
420,Alabama,South (East South Central),5024356.0,"Trussville, Alabama",1175000150,C
421,Alabama,South (East South Central),5024356.0,"Tuscaloosa, Alabama",1179478135,B
422,Alabama,South (East South Central),5024356.0,"Tuscumbia, Alabama",1178910105,GA
423,Alabama,South (East South Central),5024356.0,"Tuskegee, Alabama",1177701177,B
424,Alabama,South (East South Central),5024356.0,"Twin, Alabama",1175521846,Start
425,Alabama,South (East South Central),5024356.0,"Union Grove, Alabama",1166331875,C
426,Alabama,South (East South Central),5024356.0,"Union Springs, Alabama",1165905202,C
427,Alabama,South (East South Central),5024356.0,"Union, Alabama",1178295657,Start
428,Alabama,South (East South Central),5024356.0,"Uniontown, Alabama",1165905237,C
429,Alabama,South (East South Central),5024356.0,"Valley, Alabama",1165905995,C
430,Alabama,South (East South Central),5024356.0,"Valley Grande, Alabama",1165905981,C
431,Alabama,South (East South Central),5024356.0,"Valley Head, Alabama",1166331993,C
432,Alabama,South (East South Central),5024356.0,"Vance, Alabama",1166332037,C
433,Alabama,South (East South Central),5024356.0,"Vernon, Alabama",1165906151,C
434,Alabama,South (East South Central),5024356.0,"Vestavia Hills, Alabama",1165906191,C
435,Alabama,South (East South Central),5024356.0,"Vina, Alabama",1166332226,C
436,Alabama,South (East South Central),5024356.0,"Vincent, Alabama",1165906276,C
437,Alabama,South (East South Central),5024356.0,"Vredenburgh, Alabama",1166332292,Start
438,Alabama,South (East South Central),5024356.0,"Wadley, Alabama",1166332312,C
439,Alabama,South (East South Central),5024356.0,"Waldo, Alabama",1166332371,Start
440,Alabama,South (East South Central),5024356.0,"Walnut Grove, Alabama",1166332454,GA
441,Alabama,South (East South Central),5024356.0,"Warrior, Alabama",1170770819,C
442,Alabama,South (East South Central),5024356.0,"Waterloo, Alabama",1166332754,C
443,Alabama,South (East South Central),5024356.0,"Waverly, Alabama",1132854855,C
444,Alabama,South (East South Central),5024356.0,"Weaver, Alabama",1165906934,C
445,Alabama,South (East South Central),5024356.0,"Webb, Alabama",1166332930,Start
446,Alabama,South (East South Central),5024356.0,"Wedowee, Alabama",1172981633,C
447,Alabama,South (East South Central),5024356.0,"West Blocton, Alabama",1179078811,C
448,Alabama,South (East South Central),5024356.0,"West Jefferson, Alabama",1166333114,Start
449,Alabama,South (East South Central),5024356.0,"West Point, Alabama",1166333164,Start
450,Alabama,South (East South Central),5024356.0,"Westover, Alabama",1165907320,Start
451,Alabama,South (East South Central),5024356.0,"Wetumpka, Alabama",1176205749,GA
452,Alabama,South (East South Central),5024356.0,"White Hall, Alabama",1166333467,C
453,Alabama,South (East South Central),5024356.0,"Wilsonville, Alabama",1166333841,Start
454,Alabama,South (East South Central),5024356.0,"Wilton, Alabama",1166333844,Start
455,Alabama,South (East South Central),5024356.0,"Winfield, Alabama",1177270687,C
456,Alabama,South (East South Central),5024356.0,"Woodland, Alabama",1166334268,C
457,Alabama,South (East South Central),5024356.0,"Woodstock, Alabama",1166334349,C
458,Alabama,South (East South Central),5024356.0,"Woodville, Alabama",1166334382,C
459,Alabama,South (East South Central),5024356.0,"Yellow Bluff, Alabama",1166334559,Start
460,Alabama,South (East South Central),5024356.0,"York, Alabama",1171163639,C
461,Alaska,West (Pacific),733378.0,"Adak, Alaska",1174701601,C
462,Alaska,West (Pacific),733378.0,"Akhiok, Alaska",1176053029,C
463,Alaska,West (Pacific),733378.0,"Akiak, Alaska",1165506221,C
464,Alaska,West (Pacific),733378.0,"Akutan, Alaska",1174332990,C
465,Alaska,West (Pacific),733378.0,"Alakanuk, Alaska",1174333044,C
466,Alaska,West (Pacific),733378.0,"Aleknagik, Alaska",1174333266,C
467,Alaska,West (Pacific),733378.0,"Allakaket, Alaska",1166985589,C
468,Alaska,West (Pacific),733378.0,"Ambler, Alaska",1177436311,C
469,Alaska,West (Pacific),733378.0,"Anaktuvuk Pass, Alaska",1177430380,GA
470,Alaska,West (Pacific),733378.0,"Anchorage, Alaska",1179842698,B
471,Alaska,West (Pacific),733378.0,"Anderson, Alaska",1165507165,C
472,Alaska,West (Pacific),733378.0,"Angoon, Alaska",1174449377,C
473,Alaska,West (Pacific),733378.0,"Aniak, Alaska",1174449433,GA
474,Alaska,West (Pacific),733378.0,"Anvik, Alaska",1174449500,C
475,Alaska,West (Pacific),733378.0,"Atka, Alaska",1174453521,C
476,Alaska,West (Pacific),733378.0,"Atqasuk, Alaska",1175488757,C
477,Alaska,West (Pacific),733378.0,"Bethel, Alaska",1175739311,C
478,Alaska,West (Pacific),733378.0,"Bettles, Alaska",1165536061,GA
479,Alaska,West (Pacific),733378.0,"Brevig Mission, Alaska",1178323045,C
480,Alaska,West (Pacific),733378.0,"Buckland, Alaska",1165537531,C
481,Alaska,West (Pacific),733378.0,"Chefornak, Alaska",1165539078,C
482,Alaska,West (Pacific),733378.0,"Chevak, Alaska",1176908860,GA
483,Alaska,West (Pacific),733378.0,"Chignik, Alaska",1174403364,C
484,Alaska,West (Pacific),733378.0,"Chuathbaluk, Alaska",1165539392,C
485,Alaska,West (Pacific),733378.0,"Clark's Point, Alaska",1165539523,Start
486,Alaska,West (Pacific),733378.0,"Coffman Cove, Alaska",1165644646,C
487,Alaska,West (Pacific),733378.0,"Cold Bay, Alaska",1173618968,C
488,Alaska,West (Pacific),733378.0,"Cordova, Alaska",1179094111,C
489,Alaska,West (Pacific),733378.0,"Craig, Alaska",1166077592,B
490,Alaska,West (Pacific),733378.0,"Deering, Alaska",1165646491,C
491,Alaska,West (Pacific),733378.0,"Delta Junction, Alaska",1173746973,C
492,Alaska,West (Pacific),733378.0,"Dillingham, Alaska",1169781442,FA
493,Alaska,West (Pacific),733378.0,"Diomede, Alaska",1180286497,GA
494,Alaska,West (Pacific),733378.0,"Eagle, Alaska",1171521339,C
495,Alaska,West (Pacific),733378.0,"Edna Bay, Alaska",1165647875,C
496,Alaska,West (Pacific),733378.0,"Eek, Alaska",1165647899,C
497,Alaska,West (Pacific),733378.0,"Egegik, Alaska",1165647916,C
498,Alaska,West (Pacific),733378.0,"Ekwok, Alaska",1165647928,Start
499,Alaska,West (Pacific),733378.0,"Elim, Alaska",1178323179,GA
500,Alaska,West (Pacific),733378.0,"Emmonak, Alaska",1165650698,C
501,Alaska,West (Pacific),733378.0,"Fairbanks, Alaska",1177325246,B
502,Alaska,West (Pacific),733378.0,"False Pass, Alaska",1160192738,C
503,Alaska,West (Pacific),733378.0,"Fort Yukon, Alaska",1169729372,C
504,Alaska,West (Pacific),733378.0,"Galena, Alaska",1175614529,C
505,Alaska,West (Pacific),733378.0,"Gambell, Alaska",1178323433,GA
506,Alaska,West (Pacific),733378.0,"Golovin, Alaska",1178323552,C
507,Alaska,West (Pacific),733378.0,"Goodnews Bay, Alaska",1165748224,C
508,Alaska,West (Pacific),733378.0,"Grayling, Alaska",1165748594,Start
509,Alaska,West (Pacific),733378.0,"Gustavus, Alaska",1177369669,GA
510,Alaska,West (Pacific),733378.0,"Holy Cross, Alaska",1179078829,Start
511,Alaska,West (Pacific),733378.0,"Homer, Alaska",1177395894,GA
512,Alaska,West (Pacific),733378.0,"Hoonah, Alaska",1165750344,GA
513,Alaska,West (Pacific),733378.0,"Hooper Bay, Alaska",1165750347,C
514,Alaska,West (Pacific),733378.0,"Houston, Alaska",1165750463,C
515,Alaska,West (Pacific),733378.0,"Hughes, Alaska",1165750555,Start
516,Alaska,West (Pacific),733378.0,"Huslia, Alaska",1174931151,GA
517,Alaska,West (Pacific),733378.0,"Hydaburg, Alaska",1165750723,GA
518,Alaska,West (Pacific),733378.0,"Juneau, Alaska",1180301476,C
519,Alaska,West (Pacific),733378.0,"Kachemak, Alaska",1165751412,GA
520,Alaska,West (Pacific),733378.0,"Kake, Alaska",1151995274,C
521,Alaska,West (Pacific),733378.0,"Kaktovik, Alaska",1167643705,C
522,Alaska,West (Pacific),733378.0,"Kaltag, Alaska",1165751831,C
523,Alaska,West (Pacific),733378.0,"Kasaan, Alaska",1165751881,GA
524,Alaska,West (Pacific),733378.0,"Kenai, Alaska",1179083176,GA
525,Alaska,West (Pacific),733378.0,"Ketchikan, Alaska",1178738064,GA
526,Alaska,West (Pacific),733378.0,"Kiana, Alaska",1165752156,C
527,Alaska,West (Pacific),733378.0,"King Cove, Alaska",1165752232,GA
528,Alaska,West (Pacific),733378.0,"Kivalina, Alaska",1167306947,GA
529,Alaska,West (Pacific),733378.0,"Klawock, Alaska",1165752344,C
530,Alaska,West (Pacific),733378.0,"Kobuk, Alaska",1165752375,C
531,Alaska,West (Pacific),733378.0,"Kodiak, Alaska",1179271887,GA
532,Alaska,West (Pacific),733378.0,"Kotlik, Alaska",1165752392,C
533,Alaska,West (Pacific),733378.0,"Kotzebue, Alaska",1174601049,GA
534,Alaska,West (Pacific),733378.0,"Koyuk, Alaska",1178323608,Start
535,Alaska,West (Pacific),733378.0,"Koyukuk, Alaska",1165752404,C
536,Alaska,West (Pacific),733378.0,"Kupreanof, Alaska",1165752424,Start
537,Alaska,West (Pacific),733378.0,"Kwethluk, Alaska",1165752432,C
538,Alaska,West (Pacific),733378.0,"Larsen Bay, Alaska",1165889278,Start
539,Alaska,West (Pacific),733378.0,"Lower Kalskag, Alaska",1165891507,Start
540,Alaska,West (Pacific),733378.0,"Manokotak, Alaska",1165892011,C
541,Alaska,West (Pacific),733378.0,"Marshall, Alaska",1165892419,C
542,Alaska,West (Pacific),733378.0,"McGrath, Alaska",1165892805,GA
543,Alaska,West (Pacific),733378.0,"Mekoryuk, Alaska",1165893071,C
544,Alaska,West (Pacific),733378.0,"Mountain Village, Alaska",1165894670,Start
545,Alaska,West (Pacific),733378.0,"Napakiak, Alaska",1165894869,C
546,Alaska,West (Pacific),733378.0,"Napaskiak, Alaska",1165894871,C
547,Alaska,West (Pacific),733378.0,"Nenana, Alaska",1180165147,C
548,Alaska,West (Pacific),733378.0,"New Stuyahok, Alaska",1165895355,C
549,Alaska,West (Pacific),733378.0,"Newhalen, Alaska",1165895462,Start
550,Alaska,West (Pacific),733378.0,"Nightmute, Alaska",1165895575,C
551,Alaska,West (Pacific),733378.0,"Nikolai, Alaska",1165895576,Start
552,Alaska,West (Pacific),733378.0,"Nome, Alaska",1180266901,B
553,Alaska,West (Pacific),733378.0,"Nondalton, Alaska",1170380383,C
554,Alaska,West (Pacific),733378.0,"Noorvik, Alaska",1165895660,C
555,Alaska,West (Pacific),733378.0,"North Pole, Alaska",1171106754,GA
556,Alaska,West (Pacific),733378.0,"Nuiqsut, Alaska",1177353920,C
557,Alaska,West (Pacific),733378.0,"Nulato, Alaska",1165896076,C
558,Alaska,West (Pacific),733378.0,"Nunam Iqua, Alaska",1165896079,Start
